id,name_raw,product_core_id,confidence,super_class
9836bdcd-f568-496e-aaaf-58c59e1d41fe,"Соус ASTORIA Огуречный Релиш PRO балк (1,000 кг) упак. . Россия",condiments.sauce,0.3,condiments.sauce
3d774079-b369-4336-86a6-b5745410de19,"Соус ""ASTORIA"" Барбекю PRO балк (1,000 кг) упак. . Россия",condiments.sauce,0.3,condiments.sauce
a0d22698-2024-430a-a135-5abbc302dc15,"Соус ""EFKO FOOD""professional Чиз Веганский 35% балк (1,000 кг) упак.",condiments.sauce,0.3,condiments.sauce
aa2e2c6a-d9fb-4f36-b4fe-80111df4d29c,"Соус ""EFKO FOOD"" special Барбекю м.д.ж 30% балк (1,000 кг) упак..",condiments.sauce,0.3,condiments.sauce
75e4d925-c3d0-4a8f-8fad-27a1b89cb33e,"Соус ХАЙНЦ Барбекю классический балк (1,000 кг)",condiments.sauce,0.3,condiments.sauce
4bd31171-ad44-4961-8b3c-bfe3a27cf5b3,"Соус Сырный PIKADOR PRO (1,000 кг)",condiments.sauce,0.3,condiments.sauce
6efd44e6-4fe7-48b9-a83e-0dc7c5140739,"Соус ""ХАЙНЦ"" Кисло-сладкий балк (1,000 кг/1,060 кг) упак. . Россия_Франклинс бургер",condiments.sauce,0.3,condiments.sauce
1962e25b-3a6a-4e20-909e-2d67e9788bde,"Соус Чесночный PIKADOR PRO (1,000 кг)",condiments.sauce,0.3,condiments.sauce
e9d73fdb-851f-48ad-8023-29792527ed16,"Соус ""ХАЙНЦ"" Кисло-сладкий дип-пот (25 мл) кор. .Россия_ ПОМПОНЧИК",condiments.sauce,0.3,condiments.sauce
13653f76-5030-470d-8c58-40370ec4e37f,"Соус ""ХАЙНЦ"" Сырный дип-пот (25 мл) упак. . Россия _ПОМПОНЧИК",condiments.sauce,0.3,condiments.sauce
3ef7bc5c-2974-4ac1-9d11-2a50b0fcdd5a,"Соус ""ХАЙНЦ"" на основе растительных масел Цезарь для салата балк (2,000 кг/ 2,021 кг) упак. 6",condiments.sauce,0.3,condiments.sauce
dca84f60-3c74-4c95-b332-dd36c85b0a26,"Соус ""ХАЙНЦ"" на основе растительных масел Цезарь для салата балк (2,000 кг/ 2,021 кг)",condiments.sauce,0.3,condiments.sauce
284b0d76-ec82-41d3-b4ec-e92686815713,"Соус Сальса жгуче-острый оригинальный Heinz (1,000кг/1,013кг)",condiments.sauce,0.3,condiments.sauce
6b256a58-31ef-4050-83d3-12eaa560ad3b,"Соус Терияки деликатесный балк Heinz (1,000кг/1,060кг)",condiments.sauce,0.3,condiments.sauce
18106046-c17f-4829-a8fa-64da6ec58197,"Соус Кисло-сладкий оригинальный деликатесный балк Heinz (1,000кг/1,060кг)",condiments.sauce,0.3,condiments.sauce
280c78a2-7444-480a-bbef-a8c51c6a1f26,"Соус ""ХАЙНЦ"" Сырный ""Parmegiano"" дип-пот (25мл) упак. .",condiments.sauce,0.3,condiments.sauce
e0935cc7-28c1-4319-b3d9-d67bc640fce0,"Соус ""ХАЙНЦ"" Кисло-сладкий оригинальный дип-пот (25 мл) кор. .",condiments.sauce,0.3,condiments.sauce
ab78fe7f-5ef7-4ab9-9f2c-60158797854d,"Соус ""ХАЙНЦ"" горчичный оригинальный дип-пот (25 мл) кор. .",condiments.sauce,0.3,condiments.sauce
b5676184-9e48-49c9-8f84-dfae6a7387a1,"Соус ""ХАЙНЦ"" сырный оригинальный на основе растительных масел балк (1,000 кг) упак. .",condiments.sauce,0.3,condiments.sauce
ea9bb0df-5133-4dad-a806-f1036f8492d0,"Соус ""ХАЙНЦ"" Горчичный специальный (0,700 кг) упак. . Россия",condiments.sauce,0.3,condiments.sauce
df4f5db6-1904-494a-adb8-03d4eb00cf77,"Соус ""ХАЙНЦ"" Горчичный дип-пот (25 мл) кор. . Россия _ПОМПОНЧИК",condiments.sauce,0.3,condiments.sauce
6976520e-fec7-485e-ab63-494571e16110,"Соус ""ХАЙНЦ"" ""Parmegiano"" сырный на основе растительных масел (1,000 кг) упак. .",condiments.sauce,0.3,condiments.sauce
274d4d1d-d3b1-43df-b9af-613ead20fbae,"Соус Цезарь для салата на основе раст/масел балк Heinz (2,000кг/2,021кг)",condiments.sauce,0.3,condiments.sauce
4aef1ab3-f443-41a6-8949-aea3729bc560,"Соус грибной с трюфелем ""Tartufi Jimmy"" ст./банка (0,500 кг) упак. .",condiments.sauce,0.3,condiments.sauce
b2706f7a-57f3-4bb5-ab95-12d71a522304,"Соус грибной с трюфелем 8% ""Tartufi Jimmy"" ст./банка (0,090 кг) упак. .",condiments.sauce,0.3,condiments.sauce
e565ebbe-5d29-4d12-9122-00fbd0c3d33f,"Соус трюфельный 3% ст./банка Tartufi Jimmy (0,180 кг)",condiments.sauce,0.3,condiments.sauce
baf70fc3-fb85-4e23-bcc4-21e8cd8b0957,"Соус грибной трюфельный с белыми грибами ст./банка ""Tartufi Jimmy"" (0,180 кг) упак. .",condiments.sauce,0.3,condiments.sauce
1ac546ee-7911-4169-bfe9-77f0a41d4f95,"Соус на основе растительных масел: Соус грибной с трюфелем т.з. ""Truffle Chef"" пэт (0,940 кг) упак. .",condiments.sauce,0.3,condiments.sauce
4d19e02f-6c85-4761-8194-2046a106e9d8,"Соус грибной с трюфелем 8% ст./банка Tartufi Jimmy (0,180 кг)",condiments.sauce,0.3,condiments.sauce
cc734675-9384-4f00-b8b3-06555cfed0fd,"Соус ягодно-пряный гурмэ виноградный ""Furore"" (0,060 кг) кор. .",condiments.sauce,0.3,condiments.sauce
a3669b3e-e3b9-449b-92af-4c3236b87ec7,"Соус фруктово-пряный гурмэ грушевый ""Furore"" (0,060 кг) кор. .",condiments.sauce,0.3,condiments.sauce
2245b57b-021b-4e86-8466-f20b02238631,"Соус фруктово-пряный гурмэ яблоко и кальвадос ""Furore"" ст./бан. (0,060 кг) упак. .",condiments.sauce,0.3,condiments.sauce
2e8f87e6-be7d-4f5a-9837-8d424e5550fc,"Соус фруктово-пряный гурмэ апельсиновый ""Furore"" ст./бан. (0,060 кг) упак. .",condiments.sauce,0.3,condiments.sauce
9c88fd32-4668-47d1-9071-3ebbea5e09ed,"Соус фруктово-пряный гурмэ айва и кунжут ""Furore"" ст./бан. (0,060 кг) упак. .",condiments.sauce,0.3,condiments.sauce
26a1f22d-1cd8-4fdd-acce-ae97aa6f93d5,"Соус Ткемали Классический MADLI ст/б (0,270 кг)",condiments.sauce,0.3,condiments.sauce
9b5f9620-a4b9-4df8-b032-03479af968b4,"Соус Бургер-соус Гурмикс (2,000 кг) 2-",condiments.sauce,0.3,condiments.sauce
46c1cbdd-cbc2-4ee1-95fa-5eb8ddedebf1,"Соус Медово-Горчичный Гурмикс (2,000 кг )",condiments.sauce,0.3,condiments.sauce
f4966d6a-3b2f-4744-9291-86a2142fc7ea,"Смесь панировочная Оригинальная Гурмикс (2,000 кг)",condiments.sauce,0.3,condiments.sauce
9ebc4525-eb74-474c-945b-b99823007bca,"Соус сладкий Чили классический Гурмикс (2,000 кг)",condiments.sauce,0.3,condiments.sauce
c47e07cd-46a4-4edd-a703-492e794161a8,"Соус Барбекю Гурмикс серия Food Service (1,000 кг)",condiments.sauce,0.3,condiments.sauce
583305ea-2e1d-4f13-8360-078066ec64a7,"Соус Кисло-сладкий Гурмикс 5,000 кг",condiments.sauce,0.3,condiments.sauce
615f251a-3396-490e-b23e-6af0dddf2f16,"Рассол для копчения курицы Гурмикс канистра 5кг/4,35л",condiments.spice,0.3,condiments.spice
e17d1647-b98a-4ba9-8e7d-6bacd85884c0,"Соус Перцовый жгучий Гурмикс (2,000 кг)",condiments.sauce,0.3,condiments.sauce
56e7c2a4-4e6a-4833-a648-cf29fd92621a,"Соус Песто с итальянскими травами Гурмикс дой-пак (2,000 кг )",condiments.sauce,0.3,condiments.sauce
7939beb2-9b13-4e31-9cee-3ce5c9cbd755,"Соус Белый Барбекю Гурмикс (2,000 кг)",condiments.sauce,0.3,condiments.sauce
65e6465c-9897-4ce4-9f94-72f9366bec74,"Основа для супа Том КХА Гурмикс (2,000 кг)",condiments.sauce,0.3,condiments.sauce
e18eaa79-514c-4325-9d9f-8f81a518a6c3,"Соус Ворчестер Гурмикс (2,000 кг)",condiments.sauce,0.3,condiments.sauce
